Various Artists,,,
,,,
,,,
"11-1-2016 / Las Vegas, NV / The Chelsea (unk) ",AUD,FLAC,
,,,
[2017],,,
"10-15-2017 / Detroit, MI / The Fox Theatre (AT853 + CA-9100) (ryanj)",AUD,FLAC,
"10-16-2017 / Chicago, IL / Aragon Ballroom (unk)",AUD,FLAC 24,
,,,
[2025],,,
"6-17-2025 / Charlotte, NC / PNC Music Pavilion (Schoeps MK4s + Marantz PMD-620) (ryanj)",AUD,FLAC 24,
,,,
,,,
,,,
,,,
,,,
Buddy Holly,Versions,File Type,
Drive - D,,,
,,,
,,,
[MISC],,,
1955-1959 / Buddy Holly - Apartment Demos,,FLAC,
Buddy Holly - The Complete Buddy Holly Vol. 1-10 (1949-1956),,FLAC,
,,,
,,,
,,,
,,,
,,,
Butthole Surfers,Versions,File Type,
Drive - E,,,
,,,
,,,
[1985],,,
"6-8-1985 / New York, NY / CBGB's (Aiwa CM30) (tapegeek)",AUD,FLAC,
"10-12-1985 / Rotterdam, The Netherlands / Pandoras Music Box",FM,FLAC,
,,,
[1986],,,
"2-12-1986 / New York, NY / CBGB'S (unk)",AUD,FLAC,
"4-30-1986 / Hilversum, Netherlands / ëBacklineí - VPRO-FM (notsaved)",FM,FLAC,
,,,
[1996],,,
2-10-1996 / Unknown City / Unknown Venue - *Tejass - Live in Pepperland (Stryder LTD 026),Silver CD,FLAC,
,,,
,,,
,,,
,,,
,,,
Carole King,Versions,File Type,
Drive - C,,,
,,,
,,,
[1971],,,
"5-XX-1971 / Los Angeles, CA / Troubadour [Vinyl] *Fit For A King",,FLAC,
,,,
[1973],,,
"5-28-1973 / Clarkston, MI / Pine Knob Music Theater",AUD,FLAC,
,,,
,,,
,,,
,,,
,,,
Chevelle,Versions,File Type,
Drive - F,,,
,,,
,,,
[2007],,,
"4-1-2007/ Atlanta, GA / Centennial Olympic Park (DPA 4061s) (dunebug81)",AUD,FLAC,
,,,
[2021],,,
"11-12-2021 / Daytona Beach, FL / Welcome to Rockville Festival (SP-CMC-8) (porcelmc) ",AUD,FLAC,
,,,
[2023],,,
"10-2-2023 / San Diego, CA / Cal Coast Credit Union Open Air Theatre (DPA 4081) (faninor)",AUD,FLAC 24,
,,,
[2024],,,
"4-21-2024 / Wheatland, CA / Hard Rock Live - WAV(M) (SP-CMC-4U) (vibriodixire)",AUD #1,FLAC 24,
"8-24-2024 / Syracuse, NY / Suburban Park Stage - NYS Fairgrounds (Schoeps MK4) (beatkilla) ",AUD,FLAC 24,
,,,
[2025],,,
"5-11-2025 / Columbus, OH / Sonic Temple Festival - Temple Stage (Schoeps MK41) (jesse mc)",AUD,FLAC 24,
"9-16-2025 / Denver, CO / Fillmore Auditorium (M) (DPA 4061) (loudpuppy)",AUD,FLAC,
,,,
,,,
,,,
,,,
,,,
Chuck Berry,Versions,File Type,
Drive - D,,,
,,,
,,,
[1982],,,
"9-16-1982 / Albuquerque, NM / State Fairgrounds (Aiwa HS-J1) (langdon)",AUD,FLAC,
,,,
[MISC],,,
America's Hottest Wax (Studio 1955-1963) - Remastered Ed. (Reelin' 001),LP,FLAC,
Rock 'n Roll Rarities,,FLAC,
More Rock 'n Roll Rarities,,FLAC,
The Chuck Berry Vinyl Bootlegs - Vol. 2 *Six Two Five,,FLAC,
French Broadcasts (from 1965 to 2004),FM,FLAC,
"Live FM Radio Show - KBCO FM Boulder, CO",FM,FLAC,
,,,
,,,
,,,
,,,
Circa Survive,Versions,File Type,
Drive - E,,,
,,,
,,,
[2015],,,
"4-10-2015 / Indio, CA / Coachella Festival (1080p)",Webcast,MKV,
,,,
[2021],,,
"9-17-2021 / Chicago, IL / Douglass Park - Riot Festival (AT853s) (tj)",AUD,FLAC,
,,,
[2022],,,
"5-24-2022 / San Francisco, CA / August Hall (Anthony Green) - DAT(M) (SP-CMC-4U) (loughney) ",AUD,FLAC,
,,,
,,,
,,,
City and Colour,Versions,File Type,
Drive - E,,,
,,,
,,,
[2024],,,
"2-18-2024 / London, ON / Budweiser Gardens (iPhone 11) (palm0014)",AUD,FLAC 24,
,,,
,,,
,,,
Coheed & Cambria,Versions,File Type,
Drive - C,,,
,,,
,,,
[2005],,,
"7-22-2005 / New York, NY / Irving Plaza (CSB) (travelinbeat)",AUD,FLAC,
"8-6-2005 / New York, NY / Central Park",AUD,FLAC,
,,,
[2006],,,
"5-8-2006 / Maplewood, MN / Myth (DPA 4061s) (steelcorner)",AUD,FLAC,
,,,
[2008],,,
"4-1-2008 / Melbourne, Australia / Billboard the Venue",AUD,FLAC,
"6-15-2008 / Donington Park, England / Download Festival - Main Stage",AUD,FLAC,
,,,
[2009],,,
"3-7-2009 / Inglewood, CA / The Forum (DSM6) (unk)",AUD,FLAC,
"8-11-2009 / Los Angeles, CA / Greek Theater",AUD,FLAC,
,,,
[2010],,,
"8-13-2010 / Las Vegas, NV / Zia Records",AUD,FLAC,
,,,
[2012],,,
"11-1-2012 / Dortmund, Germany / FZW Halle",AUD,FLAC,
,,,
[2023],,,
"5-27-2023 / Maryland Heights, MO / Hollywood Casino Amphitheatre (CA-14) (cap'n crash)",AUD,FLAC,
,,,
[2024],,,
7-18-2024 / Redmond WA / Marymoor Park (CA-11) (lefih),AUD,FLAC,
"7-19-2024 / Troutdale, OR / McMenamins Historic Edgefield Manor (CA-11) (leifh)",AUD,FLAC,
"8-1-2024 / Indianapolis, IN / Everwise Amphitheater at White River State Park (SP-CMC-08s) (ironchef)",AUD,FLAC,
"8-9-2024 / Buffalo, NY / Terminal B at the Outer Harbor (Sennheiser MKE2) (beatkilla)",AUD,FLAC 24,
"8-14-2024 / Washington, DC / The Anthem (DPA 4060) (alex leary) ",AUD,FLAC 24,
"8-19-2024 / Washington, DC / The Anthem (Tascam DR-07Z) (bucketpool) ",AUD,FLAC,
,,,
[MISC],,,
Live at the Starland Ballroom (DVD),Official,DVD,
,,,
,,,
,,,
Cold,Versions,File Type,
Drive - F,,,
,,,
,,,
[2023],,,
"5-26-2023 / Flint, MI / Machine Shop (AT853) (ryanj) ",AUD,FLAC 24,
,,,
[2024],,,
"4-23-2024 / West Hollywood, CA / Whisky A Go Go (DPA 4081) (faninor)",AUD,FLAC 24,
,,,
,,,
,,,
Collective Soul,Versions,File Type,
Drive - B,,,
,,,
,,,
[1994],,,
"7-6-1994 / Chicago, IL / The Metro *Sweet Home Chicago",Silver CD,FLAC,
"9-24-1994 / Auburn Hills, MI / The Palace of Auburn Hills",SBD,FLAC,
"12-14-1994 / West Hollywood, CA / The Roxy (Westwood One Broadcast)",FM,FLAC,
,,,
[1995],,,
"3-17-1995 / Miami, FL / Miami Arena (Sony TC-WE475) (floridian)",AUD,FLAC,
"3-25-1995 / San Antonio, TX / Hemisfair Arena - DAT(M) (Sony WMD3) (steecoe)",AUD,FLAC,
"7-9-1995 / Milwaukee, WI / Henry W. Maier Festival Park (SS DSM6) (cruciferous) ",AUD,FLAC,
"8-13-1995 / San Francisco, CA / The Fillmore (unk) (neekrive)",AUD,FLAC,
"9-5-1995 / New Orleans, LA / Howlin Wolf (Sony D7)",AUD,FLAC,
,,,
[1997],,,
"7-4-1997 / Chicago, IL / Grant Park - Petrillo Band Shell ",FM,FLAC,
,,,
[1999],,,
"4-6-1999 / Detroit, MI / State Theatre (Sony ECM-MS907) (live2cd) ",AUD,FLAC,
"6-5-1999 / Atlanta, GA / Atlanta Motor Speedway",FM,FLAC,
"7-4-1999 / Milwaukee, WI / Summerfest - Lazer 103 Rock Stage (frankmhere)",FM,FLAC,
"7-14-1999 / Toledo, OH / Toledo Museum of Art Peristyle Theatre (Sony MZR30 MD) (live2cd)",AUD,FLAC,
"8-21-1999 / Mansfield, MA / Tweeter Center (unk)",AUD,FLAC,
,,,
[2001],,,
"6-10-2001 / Sterling Heights, MI / Freedom Hill Amphitheatre (Sony Walkman recorder) (dcd6575)",AUD,FLAC,
,,,
[2003],,,
"4-25-2003 / Charlotte, NC / Ericsson Stadium (DPA 4022) (unk)",AUD,FLAC,
"8-29-2003 / Pontiac, MI / National Rock Stage (live2cd) ",AUD,FLAC,
,,,
[2004],,,
"7-21-2004 / Orlando, FL / House of Blues (Sony ECM-717) (kevdogg)",AUD,FLAC,
"9-9-2004 / Allentown, PA / Crocodile Rock Cafe (AT831) (eric naylor)",AUD,FLAC,
"10-22-2004 / Orlando, FL / Tinker Field (Sony ECM-DS70P) (kevdogg)",AUD,FLAC,
,,,
[2005],,,
"4-8-2005 / Philadelphia, PA / Temple University Arena (Schoeps MK4) (schoepsnbox + dubbledee)",AUD,FLAC,
"4-11-2005 / Towson, MD / Recher Theater (Panasonic RX-SR29) (lostbrook) ",AUD,FLAC,
"4-14-2005 / Clifton Park, NY / Northern Lights (CSB) (kalhoun)",AUD,FLAC,
"5-3-2005 / Halifax, NS / Palace Smackdown (Sharp MD) (unk)",AUD,FLAC,
"6-6-2005 / Houston, TX / Verizon Wireless Theater (SP-CMC-2) (unk)",AUD,FLAC,
"6-9-2005 / Orlando, FL / House of Blues (Sony ECM-717) (kevdogg) ",AUD,FLAC,
"6-22-2005 / New York, NY / Irving Plaza (Sony ECM-717) (ukj69)",,,
"7-9-2005 / Milwaukee, WI / Henry W. Maier Festival Park (SP-BMC-1) (stumblin' drunk recordings)",AUD,FLAC,
"10-22-2005 / Las Vegas, NV / Desert Breeze Skate Park (unk)",AUD,FLAC,
,,,
[2006],,,
"4-20-2006 / Beaumont, TX / Cactus Canyon (SP-CMC-2) (unk)",AUD,FLAC,
,,,
[2007],,,
"1-7-2007 / Orlando, FL / House of Blues (Sony ECM-717) (kevdogg)",AUD,FLAC,
1-14-2007 / The Rock Boat VII / Follies Lounge (SP-CMC-22) (matt wedick),AUD,FLAC,
"8-4-2007 / Indianapolis, IN / Victory Field (unk)",AUD,FLAC,
"10-7-2007 / Denver, CO / Fillmore Auditorium (CSB) (brianblank)",AUD,FLAC,
,,,
[2008],,,
"7-9-2008 / Redmond, WA / Marymoor Park (CSB) (brianblank)",AUD,FLAC,
"7-30-2008 / New York, NY / Hammerstein Ballroom (Edirol R-09) (cleo2007)",AUD,FLAC,
"8-17-2008 / Atlanta, GA / Chastain Park Amphitheater (DPA 4061s) (dunebug81)",AUD,FLAC,
,,,
[2011],,,
"10-20-2011 / Detroit, MI / MotorCity Casino Hotel (Edirol R09) (dcd6575)",AUD,FLAC,
,,,
[2012],,,
"6-24-2012 / Detroit, MI / St Andrew's Hall (Edirol R09) (smores) ",AUD,FLAC,
,,,
[2013],,,
"6-28-2013 / Sterling Heights, MI / Freedom Hill Amphitheatre (Edirol R09) (dcd6575) ",AUD,FLAC,
,,,
[2014],,,
"4-4-2014 / Kelowna, BC / Prosperus Place (unk)",AUD,FLAC,
"7-11-2014 / Woodhaven, MI / Civic Center Park (Edirol R09) (dcd6575)",AUD,FLAC,
,,,
[2015],,,
"9-29-2015 / Orlando, FL / House of Blues (Panasonic MM-BSM 7s) (kevdogg) ",AUD,FLAC,
"10-17-2015 / Albany, NY / Hart Theater (Zoom H1) (swansong)",AUD,FLAC,
"10-26-2015 / Detroit, MI / St. Andrews Hall (Edirol R09) (dcd6575)",AUD,FLAC,
"11-18-2015 / Dallas, TX / House of Blues (SP-CMC-8s) (whotapes)",AUD,FLAC,
,,,
[2017],,,
"5-26-2017 / Sugar Hill, GA / Sugar Hill Amphitheater (Tascam D2R2) (unk)",AUD,FLAC,
,,,
[2018],,,
"7-27-2018 / West Bend, WI / Washington County Fair Park & Convention Center (CA-14s) (unk)",AUD,FLAC,
,,,
[2019],,,
"8-31-2019 / Maryland Heights, MO / Hollywood Casino Amphitheater (Nokia Lumia Icon) (cptncrash76)",AUD,FLAC,
,,,
[2021],,,
"3-25-2021 / Atlanta, GA / Coca-Cola Roxy (AT853U) (live2cd)",AUD,FLAC 24,
"3-26-2021 / Atlanta, GA / Coca-Cola Roxy (AT853U) (live2cd)",AUD,FLAC 24,
"6-22-2021 / Louisville, KY / Great Lawn @ Waterfront Park - AUD(M) (Zoom H2N) (chickenwing) ",AUD,FLAC  ,
"6-25-2021 / Bonner Springs, KS / Sandstone Amphitheater (AT898) (ed broll)",AUD,FLAC 24,
"9-4-2021 / Salem, OR / L.B. Day Amphitheater (Tascam DR-2d + Sennheiser IEM) (outman77)",MIX,FLAC,
"9-11-2021 / Huber Heights, OH / Rose Music Center (CA-14) (live2cd) ",AUD,FLAC  ,
,,,
[2022],,,
"8-19-2022 / Reno, NV / Silver Legacy Event Center (Multiple IEMs) (hoserama)",MIX,FLAC,
"8-20-2022 / Paso Robles, CA / Vina Robles Amphitheatre - WAV(M) (SP-CMC_4U) (vibrioidxire) ",AUD,FLAC 24,
"8-21-2022 / Saratoga, CA / The Mountain Winery - WAV(M) (SP-CMC_4U) (vibrioidxire)",AUD,FLAC 24,
,,,
[2023],,,
"5-13-2023 / Atlanta, GA / Fabulous Fox Theatre (Neumann 150s) (david dyche)",AUD,FLAC,
"7-29-2023 / Wheatland, CA / Kumi Event Center (SP-CMC-4U) (vibriodidxire) ",AUD #1,FLAC 24,
"7-29-2023 / Wheatland, CA / Hard Rock Live (IEM+SP-CMC-4U) (vibrioidxire)",MIX,FLAC,
"9-2-2023 / Royal Oak, MI / Downtown Royal Oak (Edirol R09) (dcd6575)",AUD,FLAC 24,
,,,
[2024],,,
"6-4-2024 / Columbus, OH / The Bluestone (CA-14s) (live2cd)",AUD,FLAC,
"6-25-2024 / Erie, PA / Warner Theater (Samsung S23+) (pmbchase) ",AUD,FLAC,
"6-27-2024 / Bethel, NY / Bethel Woods Center for the Arts (Schoeps MK41vs) (radio_w_b)",AUD,FLAC,
,,,
[2025],,,
"1-25-2025 / Lincoln, CA / The Venue at Thunder Valley Casino Resort (SP-CMC-4U) (vibrioidxire)",AUD,FLAC 24,
"7-11-2025 / Wheatland, CA / Toyota Amphitheatre (DPA 4081) (faninor) ",AUD,FLAC 24,
,,,
,,,
[MISC],,,
Collective Soul - 2004 Youth Movement Broadcast,Silver CD,FLAC,
Collective Soul - Live At The Print Shop (2024) (24/48),WEB,FLAC HD,
,,,
,,,
,,,
,,,
,,,
Crash Test Dummies,Versions,File Type,
Drive - A,,,
,,,
,,,
[1988],,,
"12-26-1988 / Winnipeg, Manitoba / West End Cultural Centre",SBD,FLAC,
,,,
[1989],,,
"6-19-1989 / Winnipeg, Manitoba / West End Cultural Centre",SBD,FLAC,
,,,
[1990],,,
"XX-XX-1990 / Toronto, ON / Albert's Hall ",FM,FLAC,
"9-23-1990 / Winnipeg, MB / Swingin on a Star - CBC Studios (stevemtl)",FM,FLAC,
,,,
[1991],,,
"9-21-1991 / Denver, CO / Parish 23",SBD,FLAC,
,,,
[1992],,,
"4-26-1992 / Minneapolis, MN / Orpheum Theater (Simulcast)",FM,FLAC,
,,,
[1994],,,
"1-15-1994 / Winnipeg, MB / Walker Theatre (CBC-FM The Entertainers Broadcast) (stevemtl)",FM,FLAC,
"2-25-1994 / Dallas, TX / Club Dada (smores) ",AUD,FLAC,
"5-11-1994 / Universal City, CA / Universal Amphitheatre - ANA(M) (unk)",AUD,FLAC,
"5-13-1994 / Los Angeles, CA / Universal Amphitheatre *Kamikaze Ride ",SBD,FLAC,
"7-1-1994 / New Britain, CT / The Sting - DAT(M) (ted dralle) ",SBD,FLAC,
"7-11-1994 / Munich, Germany / Alabama Halle (Re-broadcast)",PRO,DVD,
"7-14-1994 / Correggio, Italy / Dalla Festa Dell Unita di Correggio",SBD,FLAC,
"7-14-1994 / Correggio, Italy / Dalla Festa Dell Unita di Correggio - VHS(1) (Italian TV)",PRO,DVD,
"10-26-1994 / London, UK / Royal Albert Hall",SBD,FLAC,
,,,
[1996],,,
"11-14-1996 / Buffalo, NY / The Tralf (bigdaddybflo)",AUD,FLAC,
,,,
[1997],,,
"3-1-1997 / Karlsruhe, Germany / World Wild Weekend",PRO,DVD,
,,,
[1999],,,
"5-21-1999 / Philadelphia, PA / Theater of Living Arts - AUD(M) (MK4)",AUD,FLAC,
,,,
[2010],,,
"12-4-2010 / Albany, NY / The Linda - WAMC's Performing Arts Studio (CA-14)",AUD,FLAC,
"12-4-2010 / Albany, NY / The Linda WAMC's Performing Arts Studio (smores)",FM,FLAC 24,
,,,
[2023],,,
"5-19-2023 / Buffalo, NY / Asbury Hall - Babeville (AT mics) (binko)",AUD,FLAC,
,,,
[MISC],,,
Crash Test Dummies - 1988 - 1989 Demos (Original Recipe and Demo Tape 2),,FLAC,
Crash Test Dummies - XX-XX-1990 / Indie Street Spotlight (1988-90) ,TV,DVD,
"Crash Test Dummies - TV Compilation - SNL, Jay Leno, Letterman, Conan",TV,DVD,
Crash Test Dummies 1992-1993 - TV Compilations,TV,DVD,
,,,
,,,
,,,
,,,
Creed,Versions,File Type,
Drive - E,,,
,,,
,,,
[1997],,,
"10-31-1997 / Dallas, TX / Deep Ellum - ANA(x) ",SBD,FLAC,
"12-6-1997 / Iowa City, IA / Gabe's Oasis (unk)",AUD,FLAC,
,,,
[1998],,,
"2-13-1998 / Pontiac, MI / Clutch Cargo's (unk)",AUD,FLAC,
"2-25-1998 / Boston, MA / WBCN Studios and More (FM + Fillers)",FM,FLAC,
"3-5-1998 / Pittsburgh, PA / Graffiti Lounge (unk)",AUD,FLAC,
"6-14-1998 / San Francisco, CA / The Fillmore - DAT(M) (CPS Transfer)",SBD,FLAC,
"9-15-1998 / New York, NY / Roseland Ballroom - ANA(x) (unk)",AUD,FLAC,
"12-12-1998 / Orlando, FL / House of Blues",FM,FLAC,
,,,
[1999],,,
"3-22-1999 / Munich, Germany / Incognito (unk)",AUD,FLAC,
"7-25-1999 / Rome, NY / Woodstock 99 - East Stage",SBD,FLAC 24,
"10-15-1999 / Auburn Hills, MI / The Palace of Auburn Hills (ECM-MS907) (live2cd)",AUD,FLAC,
"11-4-1999 / San Antonio, TX / Freeman Coliseum (SFX Radio Network) (unk)",FM,FLAC,
,,,
[2000],,,
"11-22-2000 / West Palm Beach, FL / Mars Music Amphitheater - VHS(x) (unk)",AUD,DVD,
,,,
[2002],,,
"1-21-2002 / Houston, TX / Compaq Center (unk) ",AUD,FLAC,
"2-4-2002 / Toronto, ON / Air Canada Centre (Sony WM-DC3)  (bowlingron)",AUD,FLAC,
8-24-2002 / Hershey PA / Hershey Stadium *By The Light of the Silvery Moon (SMP-005) ,Silver CD,FLAC,
,,,
[2024],,,
"4-27-2024 / Port Canaveral, FL / Pool Deck Mainstage - Norwegian Jade - SUMMER OF 99 (Edirol R09) (unk)",AUD,FLAC,
"8-14-2024 / Pelham, AL / Oak Mountain Amphitheatre (Schoeps MK4) (jesse mc) ",AUD,FLAC 24,
"9-1-2024 / Wheatland, CA / Toyota Amphitheatre (SP-CMC-4U) (vibrioidexire)",AUD,FLAC 24,
,,,
[2025],,,
4-9-2025 / Norwegian Gem / Summer of 99 Cruise -Pool Deck (Edirol R09HR) (unk) ,AUD,FLAC,
"4-26-2025 / Indio, CA / Empire Polo Club -  Stagecoach Festival 2025 (1080p)",Webcast,TS,
"7-20-2025 / Columbus, OH / Schottenstein Center (SP-CMC-8) (live2cd)",AUD,FLAC,
,,,
[MISC],,,
Creed - Live at Woodstock (Remaster Project),SBD,FLAC,
,,,
,,,
,,,
,,,
,,,
Darlene Love & Ronnie Spector,Versions,File Type,
Drive - E,,,
,,,
,,,
[1988],,,
"12-22-1988 / New York, NY / Bottom Line *A Christmas Gift For You - Two of Us Master Series #23 (2020 Transfer)",AUD,FLAC,
"12-23-1988 / New York, NY / Bottom Line *A Christmas Gift For You - Two of Us Master Series #24 (2020 Transfer)",AUD,FLAC,
,,,
,,,
,,,
Dashboard Confessional,Versions,File Type,
Drive - A,,,
,,,
,,,
[2001],,,
"11-16-2001 / Boulder, CO / Tulagi's (CSBs) (sxpxdxcx)",AUD,FLAC,
,,,
[2020],,,
"3-10-2020 / New York, NY / Webster Hall (Zoom H4N) (peter) ",AUD,FLAC,
,,,
[2023],,,
"8-5-2023 / Hollywood, FL / Hard Rock Live (Sonic Studios DSM-6SL) (chris gratz)",AUD,FLAC 24,
,,,
[2025],,,
"8-10-2025 / Toronto, ON / Budweiser Stage (M) (Zoom H1n) (bowlingron) ",AUD,FLAC,
,,,
,,,
,,,
,,,
Dave Brubeck,Versions,File Type,
Drive - D,,,
,,,
,,,
[1955],,,
"6-26-1955 / Carmel, CA / Private House Party",AUD,FLAC,
,,,
[1962],,,
"XX-XX-1962 / Manchester, UK / Free Trade Hall",SBD,FLAC,
"XX-XX-1962 / Manchester, UK / Free Trade Hall",,FLAC,
,,,
[1963],,,
"9-28-1963 / Basel, Switzerland / Grand Casino",FM,FLAC,
,,,
[1964],,,
"4-14-1964 / Washington, D.C. / The White House",SBD,FLAC,
"11-28-1964 / London, UK / BBC Studios *Jazz 625",TV,DVD,
,,,
[1990],,,
"8-1-1990 / Boulder, CO / Boulder Theatre",SBD,FLAC,
,,,
[1995],,,
"5-15-1995 / Vienna, Austria / Konserthaus",AUD,FLAC,
,,,
[1999],,,
"10-22-1999 / Leverkusen, Germany / Forum",SBD,FLAC,
,,,
[2002],,,
"3-9-2002 / Boston, MA / Berkeley Performance Center",AUD,FLAC,
,,,
[2004],,,
"8-28-2004 / Oyster Bay, NY / Planting Fields Arboretum",AUD,FLAC,
,,,
[2007],,,
"9-23-2007 / Monterey, CA / Monterey Jazz Festival",FM,FLAC,
,,,
[2009],,,
"6-28-2009 / Saratoga Springs, NY / SPAC",AUD,FLAC,
,,,
[2010],,,
"2-3-2010 / Cambridge, MA / Sanders Theatre",AUD,FLAC,
"6-1-2010 / Boston, MA / Symphony Hall",FM,FLAC,
,,,
[OFFICIAL RELEASES],,,
The Dave Brubeck Quartet - Time Out (HDTracks) (24/176.4),,FLAC HD,
,,,
,,,
,,,
,,,
,,,
Default,Versions,File Type,
Drive - E,,,
,,,
,,,
[2002],,,
"4-1-2002 / San Francisco, CA / The Warfield (unk) (neekrive) ",AUD,FLAC,
,,,
,,,
,,,
,,,
,,,
Dishwalla,Versions,File Type,
Drive - E,,,
,,,
[1995],,,
"8-7-1995 / W. Hollywood, CA / The Troubadour (Sonic Studios) (markp)",AUD,FLAC,
,,,
[1996],,,
"6-14-1996 / Mountain View, CA / Shoreline Amphitheatre (unk) (neekrive)",AUD,FLAC,
,,,
[2023],,,
"8-5-2023 / Winston Salem, NC / Bailey Park - Gears and Guitars Festival (CA-11) (ultramega)",AUD,FLAC,
,,,
,,,
,,,
,,,
,,,
DJ Jazzy Jeff & the Fresh Prince,Versions,File Type,
Drive - D,,,
,,,
,,,
[1988],,,
"6-27-1988 / Los Angeles, CA / Greek Theatre",AUD,FLAC,
,,,
,,,
,,,
,,,
,,,
Dinosaur Jr.,Versions,File Type,
Drive - E,,,
,,,
,,,
[1987],,,
"11-1-1987 / Nijmegen, The Netherlands / Doornroosje - ANA(1) (unk) (raymond s.) ",AUD,FLAC,
,,,
[1988],,,
"10-29-1988 / Bonn, DE / Biskuithalle - CASS(x)",FM,FLAC,
,,,
[1989],,,
"2-11-1989 / New Haven, CT / Yale - Davenport Dining Hall - ANA(1) (loughney transfer)",AUD,FLAC,
"3-13-1989 / West Hollywood, CA / The Roxy (AUD) (jems 2021 transfer)",AUD,FLAC,
,,,
[1991],,,
"1-18-1991 / New York, NY / CBGB's - ANA(x)",AUD,FLAC,
"8-26-1991 / Hamburg, Germany / Docks - ANA(M)",AUD,FLAC,
,,,
[1992],,,
"12-8-1992 / Hilversum, NL / VPRO Radio - ANA(1) ",FM,FLAC,
,,,
[1993],,,
"4-11-1993 / Minneapolis, MN / First Avenue - ANA(x)",AUD,FLAC,
"4-27-1993 / Portland, OR / La Luna (AT822) (unk)",AUD,FLAC,
"5-7-1993 / New York, NY / NBC Studios - ANA(1)",TV,FLAC,
,,,
[1994],,,
"10-5-1994 / Cologne, Germany / E-Werk (Aiwa CM-30) (bobfather) ",AUD,FLAC,
"10-7-1994 / London, UK / MTV Europe Studios - VHS(M)",TV,FLAC,
,,,
[1997],,,
"8-16-1997 / Cologne, Germany / Butzweilerhof ",TV,FLAC,
,,,
[2005],,,
"4-16-2005 / Los Angeles, CA / Spaceland (Sony WM-D6C) (steve hanna) ",AUD,FLAC,
"7-8-2005 / Atlanta, GA / Variety Playhouse (Neumann KM-183) (unk)",AUD,FLAC,
"7-15-2005 / Boston, MA / Avalon (Studio Projects LSD2) (unk)",AUD,FLAC,
"7-24-2005 / Chicago, IL / Grant Park (unk)",AUD,FLAC,
"8-4-2005 / Pully, Switzerland / For Noise Festival (CSB) (unk)",AUD,FLAC,
"8-19-2005 / Portland, OR / Crystal Ballroom (AKG 460) (unk)",AUD,FLAC,
"8-25-2005 / Brussells, Belgium / Ancienne Belgique - MD(M) (Sony ECM 719) (unk) ",AUD,FLAC,
,,,
[2006],,,
"12-10-2006 / Minehead, England / Butlins Holiday Centre (DPA 4061) (tristan ruellan) ",AUD,FLAC,
,,,
[2007],,,
"12-13-2007 / Kansas City, MO / The Voodoo Lounge - DAT(M) (SP831s) (sonictooth)",AUD,FLAC 24,
,,,
[2009],,,
"4-4-2009 / Burlington, VT / Higher Ground (CSB)",AUD,FLAC,
"4-14-2009 / Memphis, TN / Minglewood Hall (unk)",AUD,FLAC,
,,,
[2011],,,
"7-1-2011 / London, England / Alexandra Palace (MM-MCSM-4) (rony kohn) ",AUD,FLAC,
,,,
[2012],,,
"1-23-2012 / Miami, FL / Grand Central (unk)",SBD,FLAC,
"7-14-2012 / Olmanhof, Belgium / Herk-de-Stad",AUD,FLAC,
,,,
[2015],,,
"7-25-2015 / Boston, MA / Blue Hills Bank Pavillion (Nugs.net)",SBD,FLAC,Official Bootleg
,,,
[2016],,,
"8-20-2016 / Chiba, Japan / Hostess Club All Nighter (Nugs.net)",SBD,FLAC,Official Bootleg
,,,
[2017],,,
"3-24-2017 / Athens, GA / The Georgia Theatre (Nugs.net) ",SBD,FLAC,Official Bootleg
,,,
[2018],,,
"9-10-2018 / Maquoketa, IA / Codfish Hollow Barnstormers (Nugs.net)",SBD,FLAC,Official Bootleg
,,,
[2022],,,
"7-30-2022 / Yuzawa, Japan / Naeba Ski Resort (SP-CMC-8) (toshi)",AUD,FLAC,
"9-26-2022 / Minneapolis, MN / First Ave. (Neumann KM-140) (roffels)",AUD,FLAC 24,
"12-10-2022 / Asheville, NC / Civic Center (DPA 4018GR) (john bell) ",AUD,FLAC 24,
,,,
,,,
,,,
,,,
,,,
Duke Ellington,Versions,File Type,
Drive - D,,,
,,,
,,,
[1950],,,
"6-10-1950 / Hamburg, Germany / Musikhalle",AUD,FLAC,
,,,
[1965],,,
"2-9-1965 / Stuttgart, Germany",FM,FLAC,
,,,
[1968],,,
"4-19-1968 / Anaheim, CA / Anaheim Convention Center",AUD,FLAC 24,
,,,
[1969],,,
"9-29-1969 / Berkeley, CA / University of Berkeley *Duke Ellington Plays Mingus the Clown",SBD,FLAC,
,,,
[1973],,,
"11-2-1973 / Berlin, Germany / Philharmonie Jazztage",FM,FLAC,
,,,
,,,
,,,
,,,
,,,
Edwin McCain,Versions,File Type,
Drive - D,,,
,,,
,,,
[1995],,,
"8-7-1995 / New York, NY / The Wetlands (unk)",AUD,FLAC,
,,,
[1996],,,
"5-30-1996 / Atlanta, GA / Smith's Olde Bar (unk)",AUD,FLAC,
,,,
[2024],,,
"6-27-2024 / Bethel, NY / Bethel Woods Center for the Arts (Schoeps MK41vs) (radio_w_b)",AUD,FLAC,
,,,
,,,
,,,
,,,
,,,
Elder,Versions,File Type,
Drive - F,,,
,,,
,,,
[2014],,,
"5-31-2014 / Netphen-Deuz, Germany / Freak Valley Festival (Zoom H2) (2024 remaster) (spaceandit)",AUD,FLAC,
,,,
[2015],,,
"7-25-2015 / Dresden, Germany / Chemiefabrik (Zoom) (stone) ",AUD,FLAC,
,,,
[2016],,,
